filename,folder,class_label,exclusion_reason,sha256_hash,details
Leaf Curl (1147).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,ae3cb6960e65e52675a33b815bee9f782206bb081d0d46ca0057d35eb0685006,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (1150).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,add4045d6605319592c422235860cf86e92a45fd3719a72cb055f569236f3cf2,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (1156).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,5a3d945b7c6da6e7586d40582ff0345ee7cff30330a4663580c49b1b9e26cba5,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (1159).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,30d39907e45272212aa39c51c4acd4d70dbf37e649887885c07a61524f9cf89a,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (1162).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,eebd240e88b2634eb1e11cdfc1cc57eb48147ccae7a4bd63bb6849f410218cc3,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (1168).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,fd4f5e03bf46bb42cdad80c7bce76b0f70f9831465b30636ce5985c6162877ff,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (1174).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,029570654439938a9911257a9d9a7af2fac8a0df6ddd8a3d72fed16269ca15f8,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (1178).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,ca716d5f6d7417b3d269975626a88da75f35934dc2fe01f977691ad4dbb80501,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (165).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (166).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (167).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (168).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (212).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (218).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (219).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (220).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (221).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (222).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (223).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (224).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (225).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (226).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (227).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (228).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (229).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (230).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (231).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (232).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (233).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (240).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e1bb66778681558606b39c6db4564966f4fcc5d37072418cde1bf21cf1995374,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (241).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e1bb66778681558606b39c6db4564966f4fcc5d37072418cde1bf21cf1995374,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (242).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e1bb66778681558606b39c6db4564966f4fcc5d37072418cde1bf21cf1995374,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (243).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e1bb66778681558606b39c6db4564966f4fcc5d37072418cde1bf21cf1995374,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (244).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e1bb66778681558606b39c6db4564966f4fcc5d37072418cde1bf21cf1995374,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (245).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e1bb66778681558606b39c6db4564966f4fcc5d37072418cde1bf21cf1995374,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (246).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e1bb66778681558606b39c6db4564966f4fcc5d37072418cde1bf21cf1995374,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (247).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e1bb66778681558606b39c6db4564966f4fcc5d37072418cde1bf21cf1995374,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (248).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e1bb66778681558606b39c6db4564966f4fcc5d37072418cde1bf21cf1995374,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (250).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (251).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (252).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (253).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (254).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (255).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (256).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (257).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (258).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (259).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (260).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (261).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (262).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (263).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (264).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (265).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (266).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (267).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (268).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (269).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (270).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (271).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (272).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (273).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (274).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e36625a0dc81b569717b108dae42ce590981018e8091fb22229a2c40123f2a37,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (276).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,eba0b0f07065b5fd92701bc6a67dcee2aa3e00c2c2337284bb717d1434e501ae,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (277).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,eba0b0f07065b5fd92701bc6a67dcee2aa3e00c2c2337284bb717d1434e501ae,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (278).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,eba0b0f07065b5fd92701bc6a67dcee2aa3e00c2c2337284bb717d1434e501ae,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (279).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,eba0b0f07065b5fd92701bc6a67dcee2aa3e00c2c2337284bb717d1434e501ae,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (280).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,eba0b0f07065b5fd92701bc6a67dcee2aa3e00c2c2337284bb717d1434e501ae,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (281).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,eba0b0f07065b5fd92701bc6a67dcee2aa3e00c2c2337284bb717d1434e501ae,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (282).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,eba0b0f07065b5fd92701bc6a67dcee2aa3e00c2c2337284bb717d1434e501ae,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (283).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,eba0b0f07065b5fd92701bc6a67dcee2aa3e00c2c2337284bb717d1434e501ae,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (284).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,eba0b0f07065b5fd92701bc6a67dcee2aa3e00c2c2337284bb717d1434e501ae,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (285).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,eba0b0f07065b5fd92701bc6a67dcee2aa3e00c2c2337284bb717d1434e501ae,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (288).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,eba0b0f07065b5fd92701bc6a67dcee2aa3e00c2c2337284bb717d1434e501ae,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (321).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,7e202dbedee3518849e60cf30b6a3bee9328ad773f77df9a920ccdc6bee79620,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (327).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,899f27fae46916eb33de8f598088b6363d368eb85a1b646013f49a27f001d2bc,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (385).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,a14afbce5dd7c88d84147f9c9c1e186c9aa556098179c4582b04e25196338ef1,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (398).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e1bc0ce6b20c57a92be4c6d21e5f9c26ec55e6e8c689353ed91b4e3d99d7821d,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (400).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,d4c6975df3a85ce1390acea4fb3db3b38664087f98410e238d57a3d6004aecc1,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (416).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,f480f8b543921d85392b6bb39aa709504a3dc1a7d0c0d2bbf56be7f48c90fde9,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (419).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b39ea4d44654a3bdf6dc640c8f71973a7115c9bb95ac9f60fe6999060a5510a5,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (523).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,658a7cbfd95327ad27e03fd979af2c2614dffbce06e3bae470818ae732b83908,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (533).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,74933fb3be5d6b6d4e96c809c26d3bfa72baa27c9335c4b9650fedeaffbbfd9f,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (537).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,c3cad19e64ffe6dc7d74a5ead0a1f01eedeeb29e5e36ae42fc1eb67471f90dc8,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (557).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,ed6e929617cc94db5a74a9d8477ded652f70782a15fe3efc5cf98cbf24d8a0b6,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (576).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,d7e2fbc9ad760771f65b849576635d100f029eb6eb499a0b4cbc33f2a49b6daa,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (581).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b4ae57ec4f93dd54cb160252d6304001a20dc225aa75c64cf04bba4396498273,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (610).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,77f33a11e000903bc3177b223a106c163d896e7d45da8de8ca18c12fed17504a,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (616).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,a4edf61db033f27e3157653a87aa43e288ca2ad787f8d9ff9bc9fccf67397fd0,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (622).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,5ce18a99df04766d97c3eea82f733167add4f6896e65d211217ab921a5b590f5,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (625).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,7163aead7489ab5d215ee7eeffed380acb48e63b20c06209480bb314a5b68ba9,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (631).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,4f6e595a2af7c9e6ceed03152d4adf2601576116a3842bc76086dd295fceff7a,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (635).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,099a34c054e36b81d2e4cc83b7491b7191a91052ce090e27991ad95a5e6b4c86,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (638).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,c3b4f75adccd571443f549a848b272d3a891fdd41d3d37d416601ebf0e658494,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (652).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,350bf39ef3509e673dc1ffe60e4f156d760aac76484a949986ce98254cba87a6,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (664).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,f659ad63880494e97be5076d2a9bd9608b7e729497a2c936c1dc9c64644d8e14,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (672).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,9c913e5f3658a7a15ef277c0134d48a2ef16c7146184e71cf4a44016897ca3a4,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (678).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,a3317668dd4a4ac2175c5f28e49f08054763013a68bec3f7b3b2a3874a8c7172,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (685).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,f793cc6a588fde698f821b0f7ebdb8d17e680cd46b4f670a02121c061f9bf6d4,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (694).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,817ba67e25fb418f92e641a8f446eb632d5b21224814b27863ea6225fccfb372,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (695).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,877931fd003269bb909dc4309d300ec23b977c64260ff48a2290f7f22535a7b8,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (698).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,c7801de3cab6b7e2d1c7a0c890fce5eb6d9e0e8073240b5b3c894814ab27bf84,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (702).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,1e1aad583572041d5fc54ee1864a3dc301618e068a40c4968ba2f26eb36775dc,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (703).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e722b088dd81bd2f6d504a93f939153016e5a6588a73fcdace7452993b534610,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (706).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,0d0ed39870068dce297c9b3b3d087ac5fc6328d167242867d47bc02a93b74812,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (707).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,44149fbdd1d21318889dc8a4fedfc191bd2a50cf5bb40e1062b24565a91b1309,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (71).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,ff7c13767562cb6726bcf875a49d0233285e41e890009a96c6c59baf3096c48d,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (73).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,b8845fc56c99d2afe855ce49d39096ae500670c1b17b002f73bbabc9365a3595,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (751).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e0de4d0315edf6ff65b768fc87811a1d1bcb3eb47e9c5dc268c02ac38cf5ee10,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (755).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,8346701116347eedb994ff570126bc2e5802717fd8f369b17b8fb39e4fcbdb53,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (760).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,05c5e0972baa0813b34f748c699f6cbcc8c3ca47cd639fc72e28837810f3b239,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (763).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,af164dbc18474789914c628e2073a9854033747c85235c3abebc97948f964faf,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (773).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,33d2e70a5bae96c794b1efb58122667b23f9745731c8ed36fddf31dda74811d7,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (776).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,db6810414e22f7d9ac5ca97f3a617d5aad3a805a860f19c37af8e180aa956eab,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (780).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,09fc5f0018e569028bb0659608bd5a8e87ce41b79cfe6ae257bafc7a7fe78fc8,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (783).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,beae4d5b02fed781a7ac8bc6aa1ad20da5618083bdcfd2bfc975eb9a4e334c16,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (795).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,75b636e34581b32ffef62d6d3154bd2fd3877423cfb434de4ab4fa5940c7f3b7,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (798).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,54cc6a3665c3daa5542efa1818435be6546cd8bb389799a2fe00509adaa7513c,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (803).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,994d99386397950b952cd89f39738ce994e1250150fa9c4aa3e2139da9b0abc5,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (805).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,e8b13165c8a1764976d16a796fad71b8c43594f6460b111107f72f56780393e3,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (808).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,530db407025fccf52c68a249a33180f71e1153c54c6608f9381c62c0bffc1f69,Identical SHA-256 to earlier Ulfa image file
