image_path,relative_path,class_label,class_index,source_dataset,source_type,sha256_hash
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5507.JPG,chilli_cold\powdery mildew\IMG_5507.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,7ad93a8ceca2b0714238cd953d8a3897ebde290a4745676753fa12533b50e99c
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5105.JPG,chilli_cold\murda complex\IMG_5105.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,da6e8c23566d5ec86515e33d3f0d9eb5c267ee4e4d674a35d1e60273fdf0a185
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4055.JPG,chilli_cold\cerocospora\IMG_4055.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,d1920673be0daa069f601d965fe8505d0623feda10b2c2ccf4f05bdc2b18b9bc
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5478.JPG,chilli_cold\cerocospora\IMG_5478.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,a36b8f54f6f15eb9fbadb56faaeafd6aaf29a12e97c7ceabc7df3bbef3b873cf
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5089.JPG,chilli_cold\cerocospora\IMG_5089.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,0b0bde027a1d5a03119802ac8cc0d42a03ebdc9e8c1a92572fbfd259acea220f
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5676.JPG,chilli_cold\powdery mildew\IMG_5676.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,553866d92646a03f69cf8ae968263e091705f41f55fa6dcf35d2203d46c961e1
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3293.JPG,chilli_cold\nutritional deficiency\IMG_3293.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,a1a15fde09b59893887056780316ddaac36838a554adc8e7e2e8bd84893c716b
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5366.JPG,chilli_cold\cerocospora\IMG_5366.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,16cd1279c65b36054cca8d9c435123d752dbe54fd13418eb3ba6bad3789034ee
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5406.JPG,chilli_cold\cerocospora\IMG_5406.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,8548ca51e8e802c939c7fde5a9d552362e44c65ef002c315b5627b26c56ec7bb
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0000.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0000.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,fdb4059133ac571590dac41279e887bc183f586aef97796309d1697afc89f184
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0001.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0001.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,26812142cedffe8d350d847dca44d89cc41462829c45827750c483184c3b59ae
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0002.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0002.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,bde6fa8587578661ee60cd7a43f9d3241266e85508ac5300a69230d534d2ad2f
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0003.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0003.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,cb2b9034a99cf623a535694d15726120b671852ff76da55eaaae43c8f338f0bf
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0004.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0004.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,2318136458fdae2a3fb84c669a68704971c91784d22284be64c20f66fcbf9bed
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0005.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0005.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,88c2474a0a3fabef4c341dee026fa25bbf68b50cedead64c3180dd995f70b149
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0006.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0006.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,529ed0bd25156c3c8d351f60aeb487294ae4f77877811f202c09c47ffafbf5d5
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0007.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0007.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,b65bad0162639f019d5e70c0e28648ee3d57c7bf5cee7620b414e408af618437
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0008.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0008.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,21016a61084e1e74535f9cba3c75149fbfb93372d483b8472ea7c48e901f40eb
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0009.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0009.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,48d7018b340e516ddf712462dd5be3f5a333722da1936b9a7de03b9a03b2020b
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0010.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0010.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,078217ec3065cdd581822da533d7bb24ddff4d7dc3980184826a00208aa2b0d4
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0011.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0011.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,4ef2d83984b9254c03cfc9bba38d5994698c246fe2f83b7af5ec96d5706dc870
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0012.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0012.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,cb933d3a4c38b429936abddc3e23f88dd7b993eeaea22c71aa5ef2d09469baa2
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0013.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0013.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,a9465919b910119a8f9dec22e8457d41c2902ddae129964981ee375ac3827717
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0014.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0014.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,9fd88adad676ee331cdd03d5e9ce60d98b0a2fea8dbb3a969a37301537604a0d
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0015.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0015.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,e8832d36ee181297ddef4ae9e3fa9770c26b45530473572b914fd7e62bba5770
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0016.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0016.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,25d84ee379fc1973ad4e994b8993ec855d5d747b1f3ac26555c7dc8f626968ac
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0017.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0017.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,ba6d27b8d13c5ee4f555e328203cfcb5a49baef462b851d97ec3bcc2f1b6c7bd
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0018.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0018.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,1995e2809691d6280fc478d7b7b7f807da3f2b7e329cf5999875f344a5e3904a
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0019.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0019.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,baea725b0b057e70415632a99ec2aed517b04ece142f5c98b4f29f579c2c80c9
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0020.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0020.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,863af6421b2fedf1cfbc24bd8f00a352c57bd34e1846f8f146b6942908b52fbc
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0021.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0021.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,ed16a58d3e3de88e31bacf9c727c7cc4b929f6c8930172ad41e60402936d6255
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0022.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0022.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,72f6b83fda97d896ff647308841efda2ed448f0131c3c30f542ab833764a516b
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0023.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0023.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,2ee1a18502bcae474e4ba62f5febd7b8502c9b6c529bae6735e6d6b67a5720eb
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0024.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0024.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,143c030dd99dc42139c0265d0d305898fd47c2b19835f77ceee03f637553fd6e
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0025.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0025.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,cbfdbdb8176c4eaf594214a06a8e11685d5e85f87ebfefd4d5df440e368a9083
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0026.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0026.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,c4d3f8647ef63a1ce20c3be38851c19551f9052f28856ace17367a83ba89b042
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0027.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0027.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,5579c0587a05e640f10242f16060376fe644161861c703ad655cbde2662ed9a4
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0028.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0028.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,248589434466cfdcd37eb48ea9c3f4dccfac67b7c74adf7be791e942d6f6f8c8
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0029.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0029.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,f49f543ef7236760ac0b468201b27a76d2131506ccbb9ce7bb81bbb929e425dd
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0030.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0030.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,441e48daf14bb385a11fe1aeab990c828d47cf396a8e44248458efefa1218958
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0031.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0031.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,e726c2125a14979ccaaddf5826571bb70a6a0d6aa2ae9409fd454056d50ac9a6
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0032.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0032.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,be14c3703cc269def7bf3059d78d79e9dc95c77ea0fe3d5acc559f00338f5646
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0033.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0033.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,0c4190a8b70b7015a2da3a2f83f36eb1f0702602e5275aaeb27bcb0c8ef1f635
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0034.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0034.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,36b79f91738adfb5e3ae1a93240751e8f663801ea7ffe453e3bd90312eb5304a
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0035.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0035.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,67f808064a82c6154b21a3efdb06811b8cab7f722e4a88f713cf95ddb08371a5
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0036.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0036.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,e1a75d1023468e9a49b327f4cedce54aa36673d4ddb2347684fd8df948ba0f5c
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0037.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0037.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,fc942cbe02f852b9a6b3bc1ce3efb33da577ee7b4eb59d479860ccebd5ab4bfa
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0038.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0038.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,dcb8cf2f4a39c3a2de7bcad81faf31a9a3d8e070e2ca105d7267069d65234f1d
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0039.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0039.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,4ade3b853ce88b5802e769d8d94c2759f4bdd80bc6df9226894cedf7f1ebc776
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0040.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0040.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,10c52b4a12b3be56a4e5130e071522ebe9465192b9e5e89cb4f35254456c6615
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0041.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0041.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,272f2b00f9a2a61cbdcc9057383e26789badae0ce3ff86db3a52974dd0015601
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0042.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0042.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,4e9e4075677ac6a9be97f4c632d4b42dbd88d1a630e23db8a38278c836326aa1
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0043.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0043.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,343b5dc7c6a931801eb4daaef73f0b6377b9c0cad2cdc774e1e6fbfd08fb4e9b
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0044.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0044.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,ee4fdcb2f066a580e77ee5bed7ced859f196bf022d50897a930b202dc2646be6
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0045.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0045.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,ad041cb3cefc1ff08b89b248b8ca34a3470e143dea4f3ef2622e01d190b68eba
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0046.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0046.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,eea34f1c21c05750931a24f180ac2f449a81f044bd31d7bec093039704df5afa
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0047.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0047.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,177fca9f10dfe28c1f16b115be3b8f9387e1dbb82afdb93d7a8a6abadc0cc2c5
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0048.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0048.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,90a83f287427105daf3c514441cb1872babf4e25c3814dfdacf178522afdf0fe
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0049.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0049.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,bb92fd6d9c881257650a8cc12b735030742b00b11e2cef9d40c5f37bfbbb1627
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0050.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0050.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,9f7a9ec05dd36cae63efa30b066456527dc20350bf356683a892f6deb2370f38
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0051.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0051.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,6ccfc56837a804843d975a9d883478adad9d64a45f33c2ce2b524f7ca7f72c48
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0052.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0052.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,27a165c31113512943ad0d669d6fbb785a1f3afc00b04ff055be191f5afdb4d9
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0053.jpeg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0053.jpeg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,729a6f936429e436f03e9779b26cdfda2e010d713aa1ecee11fe6a319d6c6147
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0054.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0054.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,08ae3a0a695ed9911b528db2b6bcb35494efc556a681ead5122ef572b41bc2ec
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0055.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0055.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,6c45830d5a91c62dcdbe83bffdc9b6e7717258884cff9dac6cb9f6d164c8998a
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0056.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0056.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,25164af9d53174de237eeb19a496faff43a8d2ceed204cf7c22b1acbce41531d
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0057.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0057.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,71ff4f77469467abeee34c5cf7e5357eef464d214b6c0af9d03917267663e6df
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0058.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0058.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,90c55260ecde4b507361b064df7d1403a6204a2699ca768a3f0a8a2a56440a18
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0059.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0059.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,49f9e095f01727eaf90e7d461e65a3fcd646524d59c0e0ab20e45235eb5f9809
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0060.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0060.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,6e1cada5dab6823ba61e3a3a5c29c69b682e4d72fe4e018611d451a549f1e720
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0061.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0061.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,17d3640200e8336ed9e720c163c52fb24a2906d145d376b60f1410086481de1a
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0062.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0062.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,7ff68e7a5bc2a2de2d2aa048baaf9d3333041e8b30847284c9d5ff2bcae8c405
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0063.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0063.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,7f633a8e9f4a72e568d51c4afd1449fb34d82ace56480d8cf1a1413c1d3fbdbe
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0064.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0064.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,e43f88009e1530178aede28efbc808c016b2eedc788867095ccf00e0e3a62d3c
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0065.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0065.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,ffcbf362213b3d2db54e2612ed40475b9911485d8092964ce19d547adefe1b1d
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0066.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0066.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,22d58f41f870aea43b9985dec150c11151e440aacdbedd29685bad1aa6d38312
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0067.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0067.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,ddc0c3e3bfb8d8115f0a203cb660755655e24bf902906dbd790e6b1dcf3b45ad
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0068.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0068.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,412368f7f9d24979943abca9233ce550850271718b5e3968a285c000a4d29fd5
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0069.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0069.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,c99dcc56d905c2da1fdd26b9a3e53e42a0251b54c467be5741a6811015de9178
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0070.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0070.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,31dcda21359ef2e4fdd39cf332eebc2f905442818efbf8e6d5eec3b5406f179b
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0071.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0071.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,169f124b44fb68af2c6936b4e295aae51bc8f896ed988cf3737091cd16ec9695
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0072.jpg,experiments\chilli_field_experiment\field_images\ulfa_cerocospora_0072.jpg,cerocospora,0,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,d34f8f9aa85ed996457cdfc79499137baf7d29a6a20104b159237a079025e21b
