image_path,relative_path,crop,class_label,ground_truth_quality,source_type,source_url_or_description,sha256_hash,notes,hash_collision_check_passed
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000045.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000045.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),9ea20cbb9a035ec30c1d94fd8a567abe7f7b0239d4a44d2a967be9813bbdeece,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000046.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000046.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),b5e71cc337538108fbd91e640625b157cf7f9fb27a04ff1bfe7660399e63bfa9,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000047.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000047.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),a1844eda9d7ef2b699d3cfd437f6b14f5794f59aa6cff8280804f60dced18590,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000048.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000048.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),069ae955cd370f1598a21298c315c13038ce1c67814a5507d3a0d880a8cb0754,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000049.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000049.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),50c2f0562d208c02e7c1917ff2b7a77fb3e6492899f00077802932885622f20f,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000050.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000050.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),20ad54947011a8cc31e7983b4f08d159ecb651d4a14dd40153c18fc39f8cc621,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000051.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000051.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),40dfe028fadcc9a57b602156b42f360e79a3d96d550c5bf16bf49c7b0d37332f,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000052.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000052.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),7e4da0aed730c2b9ee83cc0ae2bdbca780ad13c7fc06dc9bbbc58a29535b0928,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000053.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000053.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),b12418246d1473de853cc5c4a1c7787df2a2e41e97a0d46cc8deafae2e17f3ce,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000054.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000054.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),82162ede8da4dba94704f1b143f001d5ab677bef15ad108eac08d59d6bca48f8,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000055.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000055.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),a685e9717b6ec1674611a3c238fcad23faa84d30ae5f1282d87d722e12cba278,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000056.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000056.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),766df2d0789c6b08863c416ab071aa0ef07414f9c6b90efed4d1decdefccaa8f,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000057.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000057.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),4f16c8c5e7aaf33478a639567648e2c26034627509718491506a5d6fbec84c74,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000058.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000058.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),23387bad52971b79413baf3fc80f738e4aa080e8d8c13e0bc6d48760e7c7e5b7,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000059.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000059.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),24600a97511da49142a1eaa9bff648b7a2ae41120508b3a48f3c16c5f9d1b045,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000060.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000060.jpg,Grape,Esca (Black Measles),HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),45ed84e4952ce453ab6bdd2fc6464c9ceb02465630f0b5a60eb9d4059f4c797f,Vineyard esca symptoms with tiger-stripe discoloration,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000041.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000041.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),c670de7aba7cada7db2f1da61280053e760a0cb437f55516f65ee44cbb479eca,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000042.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000042.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),b7a51156675f8741c67968d96062038e9a4856ae99c1d88bdd28ea36be66dca0,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000043.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000043.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),86c8cef8390d0ebed27766878ea28345195afbbaa5052e12bbb9a29677dc4bd2,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000044.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000044.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),464d062fa84d40260c48e9befb1fdc327ce36b3c1a908a422218ad38c3234d22,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000045.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000045.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),c904d93fdf007f8c28fcb28038fb3c489e756e0eeed6848752bdeb705ab2d7aa,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000046.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000046.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),1cbc4072867f8db7321b561be602ad021f5fb942251d18d2a29c2d2dae920362,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000047.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000047.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),607385b752a38367e59794f5f6a3116727b7c2ed1a0917143aa353731b8debe8,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000048.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000048.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),9c87565a982f60c5d7edd466b09fe99e42a5f561aef72b47c3f8804d0702267a,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000049.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000049.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),ad16cc4de112b2773b71afa03ed144628915b540edfe1d216d34f9b9ba50576e,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000050.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000050.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),37751956624f09a9777c3564aab05a6016b4ddb2faadfe3734aadc206d144fc4,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000051.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000051.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),93d2e40cedc9994084d627cced6f21dbf62b8f6b84692935f53e0ad17f6690a8,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000052.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000052.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),edc01b2691a0b1c6c2830817d5160bcf8f77977f6d7f4e38af061ec62ca7009e,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000053.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000053.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),252f019a36f5b4bdefeec0ac5f3281649bf3ebd143dab0dde4c51afca7b7c5e0,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000054.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000054.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),4b49eaeb728435f81b9e1e3d3499a1ab4189ae7490113178ad861176a4317dab,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000055.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000055.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),966d2493a9bb4bb64154d973647827a3cbd0064bbaf7039318b5fbcef04b168c,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000056.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000056.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),2bfc1a0d49b5b280b1ef0310808857f4928c7d4b1b0ccae6794c24706bd47c0c,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000057.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000057.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),c65184ce03fc734547cd0a3aaa73cd6f85373a9a82d42d2436acd2589726d4ca,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000058.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000058.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),6b825139f4323f929f19c7124681b9e9cae84724b71eabd34d44d945de8ceb1c,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000059.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000059.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),9bdf18cc56b72b3197a4a5c46900cc8cc840d67d20236d03fc79af9731b85ad1,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000060.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000060.jpg,Grape,Leaf Blight,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),b58095266904e352da7017f24213126c058878e993e2b90798b087933054995d,Vineyard isariopsis leaf blight lesions with background foliage,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000041.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000041.jpg,Grape,Black Rot,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),3f40dee242d501cb16ca5e4326477f1a892b30079e8ab07323f06ae756569aed,Vineyard black rot mummified lesions with field clutter,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000042.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000042.jpg,Grape,Black Rot,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),5d40266b00c5160cbcb8fd36943b971a1e41740a128656c0e0a84467aeef2f21,Vineyard black rot mummified lesions with field clutter,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000043.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000043.jpg,Grape,Black Rot,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),adc2cffd3d8b828b1e32a716c5c320dabbcc69692898356580e72dfd64daacdc,Vineyard black rot mummified lesions with field clutter,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000044.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000044.jpg,Grape,Black Rot,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),42a7fcc5e7abfb0b4b86e36192ff2b83dbfe8c587e03bd35d75793205f5b4f91,Vineyard black rot mummified lesions with field clutter,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000045.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000045.jpg,Grape,Black Rot,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),3c8aa8cad823bdc77a90744c7a811f29edb669e982162a7a799ff2a731907b3d,Vineyard black rot mummified lesions with field clutter,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000046.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000046.jpg,Grape,Black Rot,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),cc6452f8e16cbee3b7d242e9d58d49eb7c323ee06300b788dd336e0933c397bb,Vineyard black rot mummified lesions with field clutter,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000047.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000047.jpg,Grape,Black Rot,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),53fa441c9f755888c3eb259250e0913e86fa418d0bdd04161fe097f26eb2a0e2,Vineyard black rot mummified lesions with field clutter,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000048.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000048.jpg,Grape,Black Rot,HIGH,VINEYARD_FIELD_PHOTO,AI Challenger Vineyard Series (Field),2ddfa6a148260796f62e368d9c9a15ccaa02fa61741365f8eac9ca484c263d68,Vineyard black rot mummified lesions with field clutter,True
