image_path,relative_path,crop,class_label,source_dataset,source_url_or_citation,sha256_hash,hash_collision_check_passed
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Esca (Black Measles)\baliwaka_00000026.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Esca (Black Measles)\baliwaka_00000026.jpg,Grape,Esca (Black Measles),AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),100354214d06ebda253e8f45893cb4c003d113b15a6c826b13f1618bbb29b06d,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Esca (Black Measles)\baliwaka_00000027.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Esca (Black Measles)\baliwaka_00000027.jpg,Grape,Esca (Black Measles),AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),bd22055aaf2450520314cf34ebe3baf7309a0e94cba1bda52f52e8a6a9cbf92f,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Esca (Black Measles)\baliwaka_00000028.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Esca (Black Measles)\baliwaka_00000028.jpg,Grape,Esca (Black Measles),AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),1538dc52ad194fe1ab8063aa712149a55a79863da5e87924819746f5b91f2642,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Esca (Black Measles)\baliwaka_00000029.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Esca (Black Measles)\baliwaka_00000029.jpg,Grape,Esca (Black Measles),AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),2b6da8c1aa9d6285f8c4bb4ce702cd83f41058451156a6d6fed3d731415365d4,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Esca (Black Measles)\baliwaka_00000030.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Esca (Black Measles)\baliwaka_00000030.jpg,Grape,Esca (Black Measles),AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),a146e8a13976d3cb42559a5623ad81a919b2b7de680cf45fbdb3f2754fb53dff,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000001.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000001.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),77833adc0f3c6a70556b71fb0134f0405d0089dfb64fa4ca1b96bec0b5c7857d,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000002.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000002.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),dc2affa3c1468d6d1a5ba93c06199573f0e5a8d534cce6e8dcea4dedad3c0bfe,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000003.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000003.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),e6bdd4f7b72258132010388131f48f7799fbfa519af77d9f670e60342ef7f7da,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000004.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000004.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),2003354b5bb27f44d8ac6bc56a8dd5cc11b78badda5ed68432fe5f40aa8b0a5c,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000005.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000005.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),16b363c4ecb2cc5bace5819657e4fce542ded7946bf7e20cd8c14a223004c4cd,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000006.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000006.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),48e3c63fbb1d2b48f0db7aa73a676f0f5b402814e4df27469e163f372f1a01a6,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000007.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000007.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),d3c4efa031dcc8d7545052b815e761b41f244911bb3e43ea4e16c045da1e9818,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000008.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000008.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),d5469d513f834e196001efec297b799682e39069478816dc5b8d33028e8272c2,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000009.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000009.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),3cfa5b6016fa0b16b83f0d2eb0af38acf592960450b948194d5fdaa4369cc16f,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000010.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000010.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),20da515ccc6325598c4622fed734c6a0baba38fb596ae0d09ff4c58b22916c10,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000011.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000011.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),82e3da2c1dfb175f030b2f5087111574d7a7242c9d707bc93b6c62d21fa5e517,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000012.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000012.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),0004774ec3b94cd43dd7ff0726f1b82ef62719ecc6aa3c8029445862a9dee7ae,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000013.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000013.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),361aad5b59047dcbf8f6fdfce1afd45bbc2aa17825d18e6e0bbe0becca236a00,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000014.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000014.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),8b6b21946dbdcb362829a2df7f44b65495cfde58da071e5acce217035ce689b5,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000015.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000015.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),31a125fc19140a84fdb1b4b39c10b8ff11e104f33cea043ac301a7a6afbb5f27,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000016.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000016.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),f57e7d95ffed1fb019d7632e68d709d96ae36419146b89501b90a2f54e4aafa5,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000017.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000017.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),e19c84d64a4d25eb72ca9bb90b94a457c1ae4dfb92501f3cdfd34fbdc92f8621,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000018.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000018.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),8c97b01ad4c108149c1fcdba3728d77766c975f6ade7483e79b5b858c948db96,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000019.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000019.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),29b460446c05f0c089b4cd8ebaaf0a2d64df49b5d49794a530cc6dad6d2140f9,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000020.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000020.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),2a3950e149afbb7dc44577c1fc60cd6a7f04ca0a7fb2f3372479ef0d0e7c94a3,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000021.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000021.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),b649bbd125b2130190c36f361b6ede1b3473bff5e3e09b0350e138e3a0208bc0,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000022.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000022.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),2fae19327f86c23c65b4f98f5f988a5d7768ea6c68528f42610a4c2bacbe39dc,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000023.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000023.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),c87b24aa107a168dbd11cc8db6408a6e53927f3d1206f988d05be7cd21fc93e4,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000024.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000024.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),e9f3e11eba955bccfb666b052189d6e0432893297f4ef5f2239da0762c4ca587,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000025.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000025.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),9b77679c59703431b628aa0b2f76e96c2909110c9b3a9496f4f2aa2aa190f9a3,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000026.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000026.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),0ed0830663a759d46e5508a8c46b33026e49f450f6e73a6656b83cb295ea1bf8,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000027.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000027.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),efbadcf08be2459f1d802d7c72fbb64cda891d328a1881d59de3326ed4f0cea5,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000028.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000028.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),bcf53ce2205fdc1c2866e9b4f1863617075712c558e16f56357a09c29a7698e0,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000029.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000029.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),af71f1ef474e1c5dac789c624bed23242329139619db2f742d2ca4c4130c06a8,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000030.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000030.jpg,Grape,Leaf Blight,AI-Challenger-2018-Grape,AI Challenger 2018 Grape Leaf Disease Dataset (baliwaka repo),15aec539ea8c7e456e30667ebb83b160026b3d2d58935c699b18cd696b97388b,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_003e8cb4-02e0-4e82-94c2-8845d178c088_jpg.rf.838d6db1c071c16d252bbed873fe1ae8.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_003e8cb4-02e0-4e82-94c2-8845d178c088_jpg.rf.838d6db1c071c16d252bbed873fe1ae8.jpg,Grape,Powdery Mildew,GLDD-Dataset,"GLDD: Grape Leaf Disease Detection dataset (AFM-YOLO study, 2022)",ad466a11e4833bf086f7c11f36db408e9ea1bc1359f9f7e2d3f2dc5ee7d012f6,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_029dfa4d-a08d-4ff3-82f3-45c56330f16f_jpg.rf.8f7a59bec5f029ad68b9f050db854d3e.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_029dfa4d-a08d-4ff3-82f3-45c56330f16f_jpg.rf.8f7a59bec5f029ad68b9f050db854d3e.jpg,Grape,Powdery Mildew,GLDD-Dataset,"GLDD: Grape Leaf Disease Detection dataset (AFM-YOLO study, 2022)",56fbe137bba1c62e18f317dfd97bef357307064d89b81948961036bdb114f38c,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_099a83f8-97a6-4802-9261-3231550a5834_jpg.rf.6434058691a2b6f7f8aa8f4e9788ac16.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_099a83f8-97a6-4802-9261-3231550a5834_jpg.rf.6434058691a2b6f7f8aa8f4e9788ac16.jpg,Grape,Powdery Mildew,GLDD-Dataset,"GLDD: Grape Leaf Disease Detection dataset (AFM-YOLO study, 2022)",930b3a9ad8cf32da0910c301f59220dec128fae40e24ea6e51a2cc6816bb641d,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Downy Mildew\gldd_1573744-PPT_jpg.rf.71758ce1e89ecb1357630780f438940d.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Downy Mildew\gldd_1573744-PPT_jpg.rf.71758ce1e89ecb1357630780f438940d.jpg,Grape,Downy Mildew,GLDD-Dataset,"GLDD: Grape Leaf Disease Detection dataset (AFM-YOLO study, 2022)",7aad2e6d72c4ff7e2d8ba62493b23a79fb4cee2e2d4aeeea6e77f5d20bc53c9f,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Downy Mildew\gldd_1_jpg.rf.361e3c2f1eb29cc6e36e438efc5e4969.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Downy Mildew\gldd_1_jpg.rf.361e3c2f1eb29cc6e36e438efc5e4969.jpg,Grape,Downy Mildew,GLDD-Dataset,"GLDD: Grape Leaf Disease Detection dataset (AFM-YOLO study, 2022)",059dad2a4d1a3547ca95747748dba5b87d8b6a9dcef8789ff0f1068dff75209d,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_20ff1f14-be9e-4a1b-bc79-b83804e37075_jpg.rf.6ad9c053ea41ca1a8462d1b69eae7275.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_20ff1f14-be9e-4a1b-bc79-b83804e37075_jpg.rf.6ad9c053ea41ca1a8462d1b69eae7275.jpg,Grape,Powdery Mildew,GLDD-Dataset,"GLDD: Grape Leaf Disease Detection dataset (AFM-YOLO study, 2022)",15a0a7edebb42a03103b342712066137f06af3476579bb148354318f1a7f281c,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Downy Mildew\gldd_3-56_thumb_png_jpg.rf.d8c0165152f5b7a3e6cdae631538e2d3.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Downy Mildew\gldd_3-56_thumb_png_jpg.rf.d8c0165152f5b7a3e6cdae631538e2d3.jpg,Grape,Downy Mildew,GLDD-Dataset,"GLDD: Grape Leaf Disease Detection dataset (AFM-YOLO study, 2022)",b46c2cd5698a1736f787e9e7c5cbbdf6163c68fb32398e4a9484f28f6f61f909,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_31eb63a5-a19a-4b33-b777-dab5acd099a0_jpg.rf.d255a74c375a58b13976f3154114e8e5.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_31eb63a5-a19a-4b33-b777-dab5acd099a0_jpg.rf.d255a74c375a58b13976f3154114e8e5.jpg,Grape,Powdery Mildew,GLDD-Dataset,"GLDD: Grape Leaf Disease Detection dataset (AFM-YOLO study, 2022)",8265891678ba9c448118d102c968f9a3257f63117d0970963d0853786034b971,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_3eaab474-e2bd-4e2d-b8fa-e42c38133b32_jpg.rf.bac3588b02d2a6c96d6aa279cf097fbc.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_3eaab474-e2bd-4e2d-b8fa-e42c38133b32_jpg.rf.bac3588b02d2a6c96d6aa279cf097fbc.jpg,Grape,Powdery Mildew,GLDD-Dataset,"GLDD: Grape Leaf Disease Detection dataset (AFM-YOLO study, 2022)",717a8a98be8547cb828de42d822b030e0042853d9533a7aacb5176e01ef763e8,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_4046e66d-1078-4435-ae80-375541e7f722_jpg.rf.bcd7546362feb5820352e8f30a3863a2.jpg,results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_4046e66d-1078-4435-ae80-375541e7f722_jpg.rf.bcd7546362feb5820352e8f30a3863a2.jpg,Grape,Powdery Mildew,GLDD-Dataset,"GLDD: Grape Leaf Disease Detection dataset (AFM-YOLO study, 2022)",486e06bbecc1443a0fb5a072ee716c9164cb7c62465ea018b1120c28102e72fd,True
