dataset,class,file
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7a8c7fa6-1dee-478c-a395-4c15ff82f44c___UF.GRC_YLCV_Lab 02783.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7a9408d7-125d-46b4-b028-97de2f8901e0___YLCV_GCREC 2404.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7a9b3a05-776e-4d2d-b7f6-58950a5854a8___YLCV_NREC 0294.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7a9e785d-f646-45ce-871d-8194f40b3ee9___YLCV_GCREC 2579.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7ac74262-4823-4304-9ba6-9741477e168c___UF.GRC_YLCV_Lab 02669.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7ac8f021-febf-4acb-ad43-841019e70504___UF.GRC_YLCV_Lab 03194.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7ad7bd1f-fcb0-4a5f-b7c5-3c92c75e702b___YLCV_NREC 0103.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7added13-bd04-4fe3-b1a8-33d3446e70da___YLCV_GCREC 2889.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7af3e6d8-ed22-4ca0-8244-68fab4bca2bf___UF.GRC_YLCV_Lab 02375.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7af63d97-0ed4-489a-a5a0-fa2d416523af___UF.GRC_YLCV_Lab 08536.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7af6dbab-86c1-4e8b-bce7-f246c9fb627d___UF.GRC_YLCV_Lab 01850.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7afa38de-2233-4f07-a989-e65d5f9813ff___UF.GRC_YLCV_Lab 03394.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7afa9b87-872b-4675-88d0-e36ad6cc017d___YLCV_GCREC 2864.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7b135de6-cf67-450c-86c4-59f99edb7c8d___UF.GRC_YLCV_Lab 03395.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7b1d24af-cc7c-4883-afcf-6f0d46254281___YLCV_GCREC 5469.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7b206111-3fcc-489b-bc9f-e1489bff2fb2___YLCV_NREC 2941.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7b24a9ab-672a-40d9-8ff1-1ae9a932070f___UF.GRC_YLCV_Lab 02216.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7b29fda8-5d5a-4158-827d-99417978fbcc___YLCV_GCREC 2135.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7b2f5b12-b094-4672-bc3c-f7d758049da1___YLCV_GCREC 2858.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7b366d8c-21bf-4b61-8bbc-0eeb5cd410ba___YLCV_GCREC 2727.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7b49148d-a987-4e7c-b152-e7bf1dc32075___UF.GRC_YLCV_Lab 08449.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7b4fd948-7a52-45fd-8733-a426128d4959___UF.GRC_YLCV_Lab 01300.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7b6bf768-f65c-416d-bcb7-4ef68285fc79___UF.GRC_YLCV_Lab 02679.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7b74581c-7731-475c-9bd0-ca07d5cbf6cc___UF.GRC_YLCV_Lab 02675.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7ba60464-e168-4aed-8787-ec97b4cf861c___YLCV_GCREC 2016.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7bc2321e-e0e8-4eb0-ad9b-3bfee62d3c7d___YLCV_GCREC 2638.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7bc84e32-7cd8-466c-9000-d32ee7e75e9c___UF.GRC_YLCV_Lab 02674.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7bd36299-ae5f-40ac-81b1-99adefbc6950___YLCV_GCREC 5488.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7bd5f0ae-4a05-4d77-93e2-831baf851726___UF.GRC_YLCV_Lab 08476.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7beb814a-9589-4d25-be33-bec83d4b3d82___YLCV_GCREC 2701.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7bed5bdc-3cf3-4e18-9c43-0a8b01c95801___UF.GRC_YLCV_Lab 09336.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c036479-9d89-40bc-8107-182c35aa5309___UF.GRC_YLCV_Lab 01600.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c215f7a-4aaf-4461-a727-7e4777daa562___UF.GRC_YLCV_Lab 01624.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c252c1c-dce9-4f73-8ba8-6b8efd6fa631___YLCV_GCREC 2148.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c253e30-e121-4c44-be3a-53f121104f77___YLCV_NREC 2818.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c2eeadd-b0fe-4064-a6ee-7c33159396aa___YLCV_GCREC 5355.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c3b7cf9-577b-44d6-841f-1d3a5f224d4e___UF.GRC_YLCV_Lab 03316.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c3ed900-34c4-46da-af1e-98eaf6a4a628___UF.GRC_YLCV_Lab 02171.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c466e1e-fab1-49ad-8886-f91308c5a1ab___UF.GRC_YLCV_Lab 02184.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c56b8b1-8652-4f5d-afac-7ccc4e7354d4___YLCV_NREC 2753.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c5b5998-668f-4f9e-97cf-978583a24841___YLCV_GCREC 2276.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c634567-47ed-4739-930b-aec96a857ad6___YLCV_GCREC 2060.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c68fee7-06a4-4bbc-8a24-eb395c43a222___UF.GRC_YLCV_Lab 01651.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c6b3ee3-33cf-4a2c-a245-497b88d6d9b9___UF.GRC_YLCV_Lab 09607.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c74d6cc-d114-4031-a675-2c6bb6ff7b48___UF.GRC_YLCV_Lab 09612.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c75b36b-61fe-4c5a-b371-8bb7bf128334___UF.GRC_YLCV_Lab 09471.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c8981a1-fcac-441b-9f68-03e275441eb6___UF.GRC_YLCV_Lab 02853.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c8a214f-de9a-415a-addf-2c89b35d69ff___YLCV_GCREC 2406.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7ca59adf-902b-4c6f-914d-e1ead426c8ab___YLCV_GCREC 5171.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7cc7a1c7-b3f4-470c-ba6b-e3d427fb3683___UF.GRC_YLCV_Lab 09464.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7cf516ee-327e-40a6-810b-7c08ea57f825___UF.GRC_YLCV_Lab 02062.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7cff307c-c381-499a-9f3e-eedf99f8b2dc___YLCV_NREC 2361.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7d22770e-75df-4e28-99e7-6a85fbe7b3c1___YLCV_GCREC 5413.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7d3f2e55-9e2c-47df-91ef-57f108852779___UF.GRC_YLCV_Lab 02591.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7d50b11c-ef8d-4fad-b230-a1bfeac18b76___YLCV_NREC 2304.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7d65afdb-9975-4a26-be73-9a758b2d0540___UF.GRC_YLCV_Lab 01297.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7d65cfe5-fc9b-48d2-817f-79ad914bae38___YLCV_NREC 0306.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7d6612bb-4270-4c53-87ab-63f21213058d___UF.GRC_YLCV_Lab 02175.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7d6ace2a-9ae4-43a9-9d7b-06e7646efccc___UF.GRC_YLCV_Lab 02932.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7d848f15-5ac9-4c1c-9af0-a5c5487c8f77___UF.GRC_YLCV_Lab 03094.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7d85c8c9-a4fa-4241-9de5-dd9959ea7a62___UF.GRC_YLCV_Lab 01726.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7dcbbe29-d7e9-423f-b330-be0e80679253___YLCV_GCREC 1968.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7dcee560-6970-40b0-b3e4-ac009f472d4f___UF.GRC_YLCV_Lab 08554.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7dcfedf2-e798-40d7-b7f9-bb87f36adcfb___UF.GRC_YLCV_Lab 02645.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7dd9970f-caea-4d86-9b4f-0347d34542ac___UF.GRC_YLCV_Lab 09553.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7dea7207-b67a-40ee-b79c-428a5c038e86___UF.GRC_YLCV_Lab 02340.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7deb07f4-2a63-46ce-9cfc-283d0ced5a8f___UF.GRC_YLCV_Lab 01367.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e09e564-5d3c-45ce-ad09-938ca19aae07___YLCV_NREC 0269.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e0d5243-30b8-4e75-a530-a07e20c3ee13___YLCV_NREC 2043.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e0f86f3-9e87-4c37-8d9c-c530c11f5259___UF.GRC_YLCV_Lab 01793.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e14b65b-e1ae-4544-abd8-12aaa05c3cc9___YLCV_NREC 0145.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e1c0193-800e-47d0-9dd4-0a3b2b72a99a___UF.GRC_YLCV_Lab 01376.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e25ef0a-7cec-45c2-bc3f-2429b82cafd6___YLCV_GCREC 1896.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e2db57b-c9b3-456d-9187-de6ada3287f4___YLCV_GCREC 2077.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e2dddcf-d20a-4bd9-a79d-69c12872c24d___YLCV_GCREC 2626.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e361d85-c2df-45cf-9ebc-5da73a446f74___YLCV_NREC 2054.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e4271fc-624e-4a09-a0b5-47c1a622ac96___YLCV_NREC 2932.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e4339e1-adca-46a5-b401-be78049f3652___UF.GRC_YLCV_Lab 02408.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e67552a-5636-483a-9f95-593b214949d6___UF.GRC_YLCV_Lab 03022.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e7d8005-eb91-4789-8b12-e801530ded45___YLCV_GCREC 2224.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e7e4ba7-67f0-4d86-99bc-03cc3dc80848___UF.GRC_YLCV_Lab 03012.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7e87c1d5-83ae-4adc-959d-b744566aecc3___YLCV_GCREC 2132.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7ea15ca8-95b0-477a-bd27-4e29515dbc0e___UF.GRC_YLCV_Lab 02816.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7ea7bd33-f6ac-4993-b5b4-1d743c3bc5cc___YLCV_GCREC 5335.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7ea7f330-8e74-4ee8-af68-be425ce24141___UF.GRC_YLCV_Lab 01870.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7eaf8380-01fd-434b-9ea5-0d3681d32758___YLCV_NREC 2676.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7ebd8567-17c4-4049-b974-fde81be52593___YLCV_NREC 2167.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7ed4f18f-d4b8-44d0-aed4-e0b76ce2a735___YLCV_GCREC 2411.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7ee9ac87-43d8-4375-9a6f-d182bcec422d___YLCV_GCREC 5197.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7f06a95d-b6ab-4460-b817-7c54206cb0b0___YLCV_NREC 2834.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7f1783d2-27fe-43bf-977b-a4d7ec04ff8a___UF.GRC_YLCV_Lab 02964.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7f54ac2c-da47-4b56-9dc3-ae002c887d9e___UF.GRC_YLCV_Lab 01964.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7f5adedc-4a4b-4021-bd04-15b339b21349___YLCV_GCREC 5423.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7f5bb95b-9a86-4b96-9ba7-0d93678117f0___YLCV_NREC 0284.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7f5c515a-96f5-46a8-8931-6b2bb680c91e___YLCV_GCREC 5289.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7f6ed384-0237-45d8-bc6b-edfe9e881785___UF.GRC_YLCV_Lab 01472.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7f6fb0ee-86c9-436f-9fd7-cc9c27e6d353___YLCV_GCREC 5269.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7f861a7a-5d4b-40e7-8d5f-0df63c08706c___YLCV_GCREC 1991.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7f896b41-e8cf-48f8-b92d-5f0a17801ac8___YLCV_NREC 2761.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7fa545d7-015f-4d37-b720-eea93f02f1a7___YLCV_GCREC 2513.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7fcaa4d4-8ba0-4c87-84fe-7e06a45f0326___UF.GRC_YLCV_Lab 09614.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8006a6ee-bc87-499c-8535-e46578797327___UF.GRC_YLCV_Lab 01475.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8017d3a2-d1c8-4332-80be-e193b9dd0357___UF.GRC_YLCV_Lab 02103.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\801e82bd-bffa-47a5-b90d-8b7b3512a4b2___UF.GRC_YLCV_Lab 03304.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8026acba-1bf2-4c4c-94d4-dac6d642be34___YLCV_GCREC 2786.JPG
Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\80274194-0aa0-48a1-add7-48c8d728300c___YLCV_NREC 0144.JPG
